SRR2967608	SRR2967609	SRR2967610	SRR2967611	SRR2967612	SRR2967613	SRR2967614	SRR2967615	SRR2967616	SRR2967617	SRR2967618	SRR2967619	SRR2967620	SRR2967621	SRR2967622	SRR2967623	SRR2967624	SRR2967625	SRR2967626	SRR2967627	SRR2967629	SRR2967630	SRR2967631	SRR2967632	SRR2967633	SRR2967634	SRR2967635	SRR2967636	SRR2967637	SRR2967638	SRR2967639	SRR2967640	SRR2967641	SRR2967642	SRR2967643	SRR2967644	SRR2967646	SRR2967647	SRR2967648	SRR2967649	SRR2967650	SRR2967651	SRR2967652	SRR2967653	SRR2967654	SRR2967655	SRR2967656	SRR2967657	SRR2967659	SRR2967660	SRR2967661	SRR2967662	SRR2967663	SRR2967664	SRR2967665	SRR2967666	SRR2967667	SRR2967668	SRR2967669	SRR2967670	SRR2967671	SRR2967672	SRR2967673	SRR2967674	SRR2967675	SRR2967676	SRR2967677	SRR2967678	SRR2967679	SRR2967680	SRR2967681	SRR2967682	SRR2967683	SRR2967684	SRR2967685	SRR2967686	SRR2967687	SRR2967688	SRR2967689	SRR2967690	SRR2967691	SRR2967692	SRR2967693	SRR2967694	SRR2967695	SRR2967697	SRR2967698	SRR2967699	SRR2967700	SRR2967701	SRR2967702	SRR2967703	SRR2967705	SRR2967706	SRR2967707	SRR2967708	SRR2967709	SRR2967710	SRR2967711	SRR2967712	SRR2967713	SRR2967714	SRR2967715	SRR2967716	SRR2967717	SRR2967718	SRR2967719	SRR2967720	SRR2967721	SRR2967722	SRR2967723	SRR2967724	SRR2967726	SRR2967727	SRR2967728	SRR2967729	SRR2967730	SRR2967731	SRR2967732	SRR2967733	SRR2967734	SRR2967735	SRR2967736	SRR2967737	SRR2967738	SRR2967739	SRR2967740	SRR2967741	SRR2967742	SRR2967743	SRR2967744	SRR2967745	SRR2967746	SRR2967747	SRR2967748	SRR2967749	SRR2967750	SRR2967751	SRR2967752	SRR2967753	SRR2967754	SRR2967755	SRR2967756	SRR2967757	SRR2967758	SRR2967759	SRR2967760	SRR2967761	SRR2967762	SRR2967763	SRR2967764	SRR2967765	SRR2967766	SRR2967767	SRR2967768	SRR2967769	SRR2967770	SRR2967771	SRR2967772	SRR2967773	SRR2967774	SRR2967775	SRR2967776	SRR2967777	SRR2967778	SRR2967779	SRR2967780	SRR2967781	SRR2967782	SRR2967783	SRR2967784	SRR2967785	SRR2967786	SRR2967787	SRR2967788	SRR2967789	SRR2967790	SRR2967791	SRR2967792	SRR2967793	SRR2967794	SRR2967795	SRR2967796	SRR2967797	SRR2967798	SRR2967799	SRR2967800	SRR2967801	SRR2967802	SRR2967803	SRR2967804	SRR2967805	SRR2967806	SRR2967807	SRR2967808	SRR2967809	SRR2967810	SRR2967811	SRR2967813	SRR2967814	SRR2967815	SRR2967816	SRR2967817	SRR2967818	SRR2967819	SRR2967820	SRR2967821	SRR2967822	SRR2967823	SRR2967824	SRR2967825	SRR2967826	SRR2967827	SRR2967828	SRR2967829	SRR2967830	SRR2967831	SRR2967832	SRR2967833
STMN2	5.53952176613557	8.86752586116297	8.23255523667181	4.65176353219209	9.73426929398646	8.239794216545	9.35467474343879	10.2918498611232	9.56749411095353	9.82884575391301	10.5100520385025	0.116590991864722	7.90338781128975	1.8363119737098	7.1359862569639	9.29128122878601	9.69729253055463	9.78712551437698	8.73711211044114	0	0	0.167088119822841	8.40983640552992	9.62977006054808	9.24099401061624	6.45930209815506	0	8.02886747280733	6.93948518631923	9.59494037076727	2.4412098940169	1.01312633628245	9.33485873753284	9.43692178973012	8.8576793657127	0	0	9.41632464296066	7.75750335357129	6.95942242009367	8.81219977222558	8.98768467756676	7.5022828590764	7.29985822960721	9.01556001156205	9.27933431854563	8.32894863199285	0.402896773849435	10.1918735088303	0.760953287635574	0	0	2.1511509303975	9.24546238644078	8.75144363598564	2.5829413125018	10.0155962490802	8.47749115091013	9.56371871355323	8.58790500031572	3.24911003860803	7.86993307957906	8.19028891336753	8.33525635202737	3.65995879917581	9.5723534833215	0	0.907121408350534	9.73450302234114	8.00190918001649	9.51079185474005	9.08321070841054	2.25542217588699	8.07345073096761	9.020104892183	8.7078249990335	8.27479744654114	1.7203310055224	8.11876461721561	8.68103104241129	6.78369236958679	1.03103518341939	10.0011970528395	9.90005317626381	9.29807402672864	9.88025237014499	10.5884804128298	0.202185743266755	9.54025205270463	9.58538885929533	8.79653935361755	9.38446215619548	9.64506213933526	8.99757750821968	7.74392556176264	6.05649249004975	9.58542829579233	7.98213796823992	7.50438204203692	9.72737253472376	8.44299324309588	6.55605075794708	6.97387527098482	8.14794262265793	8.2583493189301	8.83093028850088	9.70243071938491	8.45961604229467	8.71498385116543	0.196770691318594	9.47335670100279	0	9.4458508285719	9.30937175750127	0	9.89679556636791	9.68886223178217	0	9.3829309043401	1.03176923211529	10.1315483297293	2.64636775417393	1.45416536252663	8.80833356169158	7.93614321588831	0	0.380142056766955	9.18388097846779	0	0	9.48387219440296	8.54724544726583	0.27529317351295	8.17645742055385	9.5530782193176	9.50737048892787	10.0573013376437	10.8166077058421	9.74081290628783	9.06040952559325	9.26175410353682	8.46061561807565	11.7435637742419	5.99684516609409	8.90995606908089	9.27046119766166	0	0	8.23041439021672	8.3264609474188	5.19294767403331	10.2875161596806	9.91771667384642	9.22537134285843	9.55113145277411	1.28048721326025	9.0550003773212	7.84361960799479	8.68061269823381	9.00273064500901	9.4745942248259	9.34028408191609	9.93761216521123	8.74640682879572	1.58268605647119	8.96576985763954	5.81107022623753	9.23522444117993	10.1423751438604	2.19073178803727	10.1343621419678	1.47028695851651	9.65208489368732	0	8.43209921113192	9.86580749119548	9.18846027075426	8.67853324015786	9.76727573646142	9.13703211171195	0.726037734522012	8.55915526747723	7.73759888843988	10.4941555626228	8.49252619697082	8.46743437271997	9.71214177179061	0.662196383068472	9.22584608284408	7.75791665110966	8.47074020764051	9.21487277628332	9.1672675958856	9.11683257518444	9.06568000996262	8.40397066035345	0.403616763223078	9.01046936189681	8.79114334853501	9.61771906553161	9.87505048473713	8.2236445750468	8.97256629779074	10.2240378617469	8.21433369340435	8.35712089108265	10.008232514271	10.0173791254788	7.22141311740013	9.42598793200402	6.58302408040932	7.62415208423742	9.58927099637821	10.2318691677151	8.23677003306168	8.36966713482698	9.43129701287132	10.0639612616876	9.47947916599874
RTN1	5.57911677534168	9.11402078240998	8.84566253677912	0	8.05019148901814	7.40957762576922	7.41869594960205	10.8303805174624	10.2856565176899	9.33695949271515	8.60349653367986	7.60352991484566	3.60879741725787	0	9.14406166961025	9.86852781370383	9.32761326968072	8.40261560090646	7.92596382531188	0	0	0	9.22598100580135	6.91394253812501	0	3.6619433748474	4.93516740742819	8.75460695085103	0	9.25379785826022	0	0	7.53263644910901	8.72736232306216	6.94499896120861	0	0	8.2117763779423	2.69607841311633	0	7.21457169176195	8.28913821159063	7.59000311742169	8.99948989459051	3.65982183120581	7.8253149960855	7.53230916601525	0	7.9526538967092	0	0	0	0.481443617176935	6.75518135455822	0	0	8.94961955463753	9.22976094348679	7.81396071542974	2.15730893462872	0	8.27499307504997	8.02022437429039	7.05076287387219	5.26423615104355	8.78936083724909	0	1.55774826834311	8.71025197418042	7.60795904379776	7.0186453005078	8.24160664174737	4.07314327574925	7.95014759813292	5.74791099325973	7.32000622758724	10.4061199508828	0	2.470994914747	9.49074259535622	10.5078540906925	2.88889128494597	9.34393629910636	9.29032302531973	9.96682265132437	8.82476467147288	8.26574161368989	0.513521064604891	8.43769798324757	6.96056962804691	9.46394935396903	8.63601914156662	10.3338150367304	9.25233901533669	7.22348047282357	0	9.31332522323098	5.92305169778428	6.36333580694394	10.0153732345331	9.60069718732299	3.53198024963647	4.48627673635283	8.74235659872366	8.64915556264865	0	7.11569915343159	9.10225131882592	9.75554024077482	2.17162637797571	10.6214566765558	0	9.49290668040276	8.93898555981067	0	7.25727468570284	8.21591637322135	3.36531459900882	7.59691278640244	0	8.76515015322847	0	0	10.5816619445504	9.55765515472542	0	0	10.1716521955658	1.59719742673318	0.0793610427533751	8.39972225529086	9.99279674972467	0	9.17955583522542	9.31833040043518	9.01863139253346	8.712152091756	8.51000455070747	9.51812397210755	6.76024756421064	2.63913953138043	8.54746139706373	7.72619090627591	2.76593355398283	10.0531792327836	6.18920189173617	0	0	8.92871082045713	7.73418798829068	2.80928272284108	6.3518367755624	8.44451799301967	9.28473851898249	8.45597238406479	1.97555682082321	7.88678789441128	9.74615822207359	9.25040501704983	8.36630035506444	8.54336828093375	8.83024264575988	8.60071948474205	9.64295241898259	6.6692677616504	9.32432458386289	8.65337894016469	7.65842572848259	8.37171131327196	4.63558028241649	9.4771430170512	0.980866170121526	7.79470827489907	6.98634266731	6.69251089161507	8.85276044696734	7.34120300803213	6.28411431629143	8.26703945856381	8.6275776571096	0	2.14990966753492	7.50842072909709	7.75003027641347	8.14465824283188	0	8.0695303251623	8.1736171789	5.19528853481623	6.96005987046454	5.25272219310575	8.91524301895789	6.2098451795853	3.38154641191816	8.14241343787374	8.85722213698364	0	8.03921517763982	4.82110811623296	9.37169389115471	7.26178465608903	7.60716013968304	5.77966420670214	8.76504735666589	7.8837552074299	5.57056918621751	7.36838423103146	9.73825104869648	7.57237432816117	8.65338610616515	0	8.90883091730225	8.33238123183213	9.56903911565981	10.0528125546673	7.75588235148447	8.48904110981547	10.0677032443732	9.11543646764557
MYT1L	3.4230806041409	1.39649929362865	8.28780470907755	0	7.48761497191724	8.02270625178044	7.17002518511937	6.30213074977431	9.30500606192202	6.35104699301263	6.05874941233552	0	6.65582406219311	0	7.71573553283305	8.67340095278563	7.18485551191232	7.6883132617251	7.56089833625651	0.237355681133166	0	0	7.538367438754	7.90785207184596	8.82633556283963	6.98513606736801	6.03325339230351	4.73538678289534	0	9.40325706912888	0	1.81729580020063	6.98153303354301	7.44890095114513	5.72511945327534	0	0	8.10620173075753	0	0	8.02124651432038	7.91666174657863	7.22117141054475	7.2502036564993	6.43307795720601	6.92165054825966	9.07277038499288	0	5.6636093358812	0	0.535246755756043	0	0.247137611533586	7.28013046112664	7.51238492946103	0	6.97442606248389	8.56783822199512	6.81235702940794	0	0	5.97763024975767	8.27463440251759	7.01679714714129	0	8.0943627646667	0	0	7.4599397512586	7.11785085529245	7.77668963496694	7.73485862328637	0.936025399661541	8.70449851921256	8.62946226812079	7.38382523189925	7.219594488321	0	7.3509833675479	9.06333845102593	8.08400046495323	0	5.79564488280635	7.91474389252887	7.86163285499908	7.85660604874936	8.66702281271426	0	7.68532348032764	8.70761796562657	6.62988405456948	8.53562531410633	6.94607579151515	4.5065702080347	8.42493887925638	0	7.53578858922289	0	6.64426008784308	7.23907338337891	7.64941427242086	6.88039166742512	4.35344327548698	6.79598767736496	7.38608665867306	1.02938220701756	0	6.55397941453612	8.66171041419476	0	0	0	6.99348189900996	6.05328948960598	0	8.68191303465016	8.1425257611161	0	0	0	5.7645292831683	0	0	7.49711733219954	7.19756073608054	0	0	7.65820434067946	6.03882682940318	0	8.56654880913954	9.18933287182732	0	7.04841058215241	8.88446360832774	8.2577319739923	0	7.83881313655424	7.12782928475856	7.76987750480361	6.37657343445386	5.98957502058091	6.98627439613739	0	6.94809852651468	7.17404681857309	0	0	7.3131551362192	9.44113692356849	0	8.80415361354621	8.50246984205797	8.62163066679861	4.56857939788699	0	0	4.63902373317984	5.96851704462104	8.84743324370703	0.578832468877151	6.23670498888961	6.87571863911783	7.64837915485833	0	5.48331921128868	6.14958048876476	7.84240691858061	7.6921621365572	0.182260059808717	7.77709089613187	0	1.02083996709015	0	4.50670348680066	7.0200687677373	8.23236815931016	8.46927957188202	6.97325537909292	4.92361985783482	0	5.79032633887136	8.66377511476928	5.93243209967937	6.98493107276922	9.50063875291252	7.51002038014614	0	7.07868454619464	3.61694576003866	0	5.25885054062838	6.33394783202781	6.43177838535236	8.36792577449191	7.12175107074474	0	3.65870277245183	5.05297662069331	7.81615807596867	9.23328412726618	6.93752095139832	0	5.90637113188472	5.9601178065343	5.99970917747038	8.02378761389678	6.0956987175939	7.58175043398584	8.26420799659313	0	6.27874679467194	4.92850771600425	5.92302792051968	6.96039586728733	8.12194269775787	7.18026723191276	8.0193627700922	9.02635191344969
NEUROD6	4.48926675230518	8.24093917102081	7.71522072463713	5.71948191712006	9.41198545284615	9.04565319556867	9.29414972856425	10.7633783751042	10.2094046251083	9.60921937686653	9.8829838152519	0.957127121596105	10.7642579002695	1.14039912145468	8.44906608535705	9.08860010643638	8.06000954270123	7.98420196709334	9.76693962896997	1.38904360228625	1.75349329216002	1.23480172301609	6.49965138911676	9.78870691504744	9.05436011759771	7.85226107605318	0	2.79230148432491	5.50120026858893	9.42862188609111	4.60437976167472	2.43863086044901	10.2796337939798	8.41837971936496	8.38051301416264	0.963503717415793	0	9.1299217833181	0	1.88522682628021	8.96586795854794	4.94537828444464	9.1378492987706	8.21292918957594	8.62076233814442	9.6859506575499	8.8771031141769	1.24343145537387	10.759705130716	1.60149210039592	0	3.51808186515296	6.4587068102235	8.0084118138751	9.76303471678696	1.5879505918541	10.5617938977142	9.69553802871125	9.23345430854852	8.631413543704	7.76746941802202	9.39234962543366	7.7938243701175	7.24327872980531	0.85662721169839	10.099308356034	0	0	9.31876196520812	6.63274515678918	8.68384380376525	9.58343070283519	6.98810522043779	8.56390171394713	9.01608118672069	4.14231540316986	9.41937034252815	0	7.80446664273278	8.93421276296545	1.61220149742029	0	9.6287790621541	8.8443950690579	9.24227380380776	9.37308264476587	6.75523477583649	0	9.18313165279783	8.60963678113278	8.97669872094174	9.02735313393009	9.09156497180886	10.1224786003402	8.98572241885416	0.105208723428184	10.2856565176899	0	4.98311674023864	10.2009476337734	9.9086207917474	3.533089847277	1.84484357874547	8.45121523381227	9.90623522277527	9.27759892352143	9.70023162211829	9.27242916993973	8.99612883906224	0.599546321346556	10.0911708900279	1.04126401261855	9.75406907496016	7.53894937243279	0	6.95435918611642	9.7127659968652	7.19543618904761	9.12798916388035	1.03605313561733	11.2654333797007	0.532705948246519	0	9.36125734367047	7.36427475819377	0	0	9.65682168391471	7.00880955531959	7.63490541204435	8.82241149636048	10.7638016098017	1.51908391333873	7.25941373616463	1.07143318657008	7.57873497085129	9.10979148555593	9.52214208474271	10.0774566524006	5.38080216315495	10.505364983595	6.28058891414972	8.6983608789792	8.62262292575847	7.67631678000247	7.18200693404749	0	0	9.1513464050573	7.79523446098329	4.60670278991163	10.0946319542247	8.91734522451052	9.68709219094472	9.52806334829195	0	9.72346811716622	3.38115875814543	9.95926446271291	8.86065248079751	7.97227333854351	10.0071113866013	8.89816601928666	9.64212752721986	8.22772182540325	9.30486008286621	10.2249784195542	10.3291460260774	9.82204496000873	4.27540194611987	8.29819090342822	1.4909243430369	5.40815478082646	0.747954483257577	8.51882622935915	9.60307734885678	8.84823483142954	9.71334526993891	9.93090436123396	10.2833893655283	4.12137188499968	8.92187068305733	8.55079679794445	7.84736433647573	8.6409859801644	9.68550220105571	10.0649448087308	7.83356690959589	8.77776818225772	8.65332519402671	9.28149425565865	10.313472615756	8.54200648497681	10.0069852052009	9.51904254227265	8.23605725678094	0.763810969354102	8.70046052609259	8.28870922589129	9.26962230121706	9.75268169932223	10.4382096679633	10.2731778350052	8.16521352962494	8.93088810314205	8.49247812876681	9.35008170521756	10.4014022117983	8.49439960881097	7.3878191703343	6.83935497965465	6.28001164791088	9.99035928551835	10.2429239899014	8.62477352745991	10.2434358350457	10.233775441071	10.1830398212291	9.37332630062508
NFIB	6.94945322467342	10.5391297242212	10.1594551147124	8.44145028021683	10.3280802259451	10.1216889159766	9.8118290267451	11.1881993767425	9.82170064975119	9.96400434411768	10.6795768623912	8.43891657586473	10.1270012400456	8.83122172476666	9.7251105893406	9.6487170873793	10.2794016478974	10.9319267748838	10.5046303228143	8.65135311835289	9.0094423543827	7.70114702018299	9.68673687169499	9.64997285542007	10.1696494604532	9.71531855233135	8.48024088302287	9.27014579243514	10.1436255561966	10.229744122936	7.46272310766406	8.55347186550913	10.4786280727244	10.7545702079484	9.93427764454657	9.23592566560777	8.77214629092935	10.027187233816	7.02872384465805	8.45255013563399	10.2661540519721	9.72201511181204	9.18933287182732	9.93202425048641	9.69228072273642	10.0275743044105	9.71799336993819	6.918755925388	10.9518602209127	8.61249625974843	8.21480965086395	7.43804328634153	8.391767719956	10.1127261927568	9.49840645954277	7.85144922947797	10.7540440137407	10.1538559916167	10.3893839681775	9.90766132985877	9.79274637845104	10.1441228679619	9.91230854955357	9.43534522731929	8.73375428050918	10.8431987380521	7.99580106299733	8.6728814161015	10.3800497355527	9.55134489892656	10.6596124305539	9.91511302361477	9.21304101678983	9.60753745508928	10.4064920274633	9.44744902083828	9.64068237891909	8.25457987147778	8.77706129871095	10.0847951032585	9.92857463112521	8.26847650151109	10.1418006116525	9.71878457656959	10.2462061680218	10.3162023227853	9.90300210584679	8.42172403119141	9.52377952001767	9.94320636386946	8.91667070253149	9.79440286903894	10.3193898760002	9.30431937551188	9.75831983540848	8.39263512420288	10.5723023174381	8.26432530317862	9.97514579063097	10.4156150252377	9.67952936142189	8.33271240849421	7.57488109165506	9.8263562210659	8.69506121460338	10.0230335186655	10.4094439754216	9.99578128102448	10.0174765630205	8.04244188192447	9.76723103702388	8.16565572730381	9.61867364539211	9.59665566767466	7.55023117022657	10.3754413310586	10.1263560160412	8.25420663707879	9.79732918141556	7.60778894388168	10.3281251176219	8.70463684353729	6.87302570104647	9.88889542389348	9.50592069453296	7.7613251703498	7.43341017904696	10.3119072183745	8.92798827806154	9.15171931672778	9.94115180537301	10.8047118552679	8.60982143475315	9.7843060306478	8.89512990934633	8.93317721198843	10.5528803955614	10.9228593879246	9.74870105843629	9.70106555943145	10.1494422925766	8.98688587692471	11.2338712876735	9.35927956484136	8.88111090087325	10.266423479218	7.45607509052431	8.48444027261744	10.2124477473731	8.54835955559477	7.17518524441666	10.7220988145865	10.4194651537555	10.2213696131546	9.06910331790305	9.142584472058	10.636044526028	9.57992871708154	9.61343219900466	9.26550956533061	9.3907386115079	10.3773623850322	9.05772373012298	9.87561728388146	8.50954938005316	10.4183902614897	9.81555941875242	9.75132479294913	10.1843298911686	7.57785175516093	9.35948603031139	7.72325136905672	10.3389034804303	7.15017376902946	9.36511290397519	10.0652680202566	9.67811593199946	10.0923871716805	9.53212406235019	9.93838724986836	8.44605768021277	9.5727779006887	9.22017273202633	10.7497856447643	9.68130518539883	8.60620531294249	10.0966888036535	9.58858534932478	9.25709078666271	8.78353523038166	8.1781768163937	9.20141332367284	9.28965467027507	9.79547475375055	9.38718588122246	9.06967263283442	7.59910946873038	9.06220807756025	8.7668137754752	9.8245562567778	9.61219950657451	10.1236687827422	10.1819224826852	9.49024921062709	8.89897920462251	8.86301851341266	10.1494168874251	10.2796686126706	8.86269314275465	9.79841509664483	8.49341516998676	9.21841066448457	9.73404399821193	9.84468693629507	9.06572308705918	9.60079938099725	10.0281408990515	9.96587084376779	9.38262402657492
GAP43	0.633068456572619	4.80070839046913	6.18406403266743	0	8.35872152094802	7.24508678551317	7.92043622857077	9.01195121718756	2.44431721592991	5.22521322217517	7.60401941656071	0	5.77878154481917	0	4.08902350203045	5.24679189340492	3.65267004682488	7.53939148509304	6.71560513212996	0	3.96468510949989	0	6.15939506792179	7.55213110825378	7.97661567288787	6.8528353376983	0	6.0249889160062	4.61125501978255	8.76101593982857	0	0.456942791469971	5.17207141656815	6.28754247777742	8.08742040841924	1.15176791498582	0	5.57478877462114	0	0	6.80516345349566	5.5019135959678	2.80713850156953	5.05248545346944	5.51868619861699	7.19732482974178	6.52996146192977	0	7.99175991362947	0	0	5.43487504914167	0	7.05984194933654	5.97925483435813	0	7.15079320205729	7.37097504542033	7.31407110143194	0.15165103290194	0	6.44604940671655	2.83715206491076	6.58208777370343	4.70788917335745	8.05212783940008	0	0	7.00138567409933	6.23262430525827	7.2585189247113	3.50977183791459	0	4.26156090241749	7.68107673652694	3.35641147295047	5.46659775688568	0	0.0736968621700947	7.27749199023809	8.80611457296797	0	6.88784204399464	7.73487216825608	7.63598650374562	8.30713248731593	7.68152657055792	0	5.76977173924945	2.96012614913671	6.94955827740809	7.3339603508193	8.85864622263808	7.22825111881672	6.79771339710249	0	8.6929955211491	5.29192765653904	5.35771034050674	7.81158662646282	0	3.77468165337325	0	6.07663818808636	7.17891378466957	6.26732791815291	4.9374338515364	6.52909317004035	7.72973629047205	0	5.4287286515177	0	5.15625907181949	7.87460026604958	0	7.47768542165751	4.7404095214582	3.91518624082349	6.75492757646913	0	8.29098646472839	0	0	5.46989574177644	6.39757367284654	0	0	6.02855589207112	0	0	8.07497632476891	8.08671477969276	0.315032873630796	7.96180272802069	6.03262985192717	6.43470494695158	4.46218322892228	7.87106123748736	6.55971052583575	7.20876109586243	7.47185401621807	6.11519558695866	7.87608714360026	0	3.6629232498931	8.24713001422327	0	1.87865080194534	6.64918431047001	4.46883742789923	5.2073697017803	7.28819242858333	7.91409805960857	6.75978168277123	7.31182095871703	0	5.50119708330078	7.46496226456739	7.54290804486183	0	5.69928787683178	5.40301543318997	6.15219356170106	4.96232228266557	0	5.43826623334391	1.94199644962899	6.82095755226156	4.91037769991103	0	5.8872961759754	0	7.2867795199423	0	0	7.07613149056376	0	6.70586734610249	2.4190992744628	7.08499967170284	0	0	1.05622974726602	7.70630260971207	7.85886375386174	5.48002594579373	1.33194020132058	3.95248267443048	3.75467375373121	0	0	3.27452557202381	7.10875443330878	0	6.56508227092609	3.2635768173032	0	6.94898623105718	5.35387725309585	6.40151101064005	5.35986198514433	4.04709336701854	4.94322277682234	0	4.82054661129358	5.83828369792362	7.57391222522777	7.90273084495121	6.70326684809559	4.29204549249286	6.74854173829358	3.69710657447697	5.84495301754457	7.29979413729573	7.14360770079165	6.75646291959045	6.33618875253642	8.06604612429138	4.13909289134983
RUNX1T1	4.73775164878306	7.02081330425245	7.86884107052836	0	7.87719209262611	4.3027065449632	5.78861524440983	9.25543936065344	4.44381879691249	7.79708433239101	7.17554456076144	0	4.57144625155091	0	7.29728314146279	4.11014605429956	5.94495680802529	8.09202239483974	7.88166461932035	0	5.8903542716287	0	8.19773272680388	6.82521321776001	6.14823251091894	5.25882039687641	4.73299090924841	5.3942637476101	0	8.45280955650336	0	0	7.43566192765593	7.872133094655	6.88166461932035	0	0	0	0	0	6.3934779818636	6.02931594252634	7.48211416715932	3.44190836400359	6.84150773951213	6.88500078396755	7.91075064751688	2.835437031962	7.42518232746046	0	0	0.587278570675143	4.69494703426423	6.58095797781868	0	0	5.44771473210855	8.42719549597508	6.91414590900008	0	0.111311809154837	7.83182025158571	6.29111727371182	7.31801850888508	1.90113528122242	8.82325895423548	0	3.41455501745512	7.53581191273117	6.91009702624177	6.60527948999212	5.47022122068961	4.93724550953229	5.89043210027596	6.04970263932858	5.54546185471463	5.73760294423324	0	7.51422485518532	7.26375745064661	5.7846296112803	0	4.30656848093731	7.42618926287021	5.38234561900744	6.68476264412057	7.84013588372316	0	7.71652454878048	6.69001194418511	6.2460545912584	7.87151102165875	6.98453238875783	6.08816492341704	7.87685455908954	3.33544037916551	6.85534193327834	1.9708499739913	6.34402953962736	8.33959171954261	7.06304987183146	3.50342506621913	8.09608260157217	2.65198160672741	6.55023578849357	5.6981017685891	0	8.14353627696178	7.05528243550119	0	0	0	6.48085158247616	5.53345121729945	0	7.64247053731582	6.81225433278177	0	7.02874594222712	0	8.52407543274079	0	0	5.04202265403927	7.82672642989003	0	0	7.09722099720961	0	3.28981086261158	7.63680585225557	9.32513002710056	0	7.0284475964828	2.51391515385138	4.55010647142893	2.50780478658968	5.81296279074546	6.52334867232961	4.32757958910664	5.00478001670676	2.87794640937518	6.45499343002043	5.56704949682987	6.64318662392446	8.41107027376079	0	2.45698220509566	6.8095816513392	7.30105714649024	0	6.38761241261752	6.89641717678368	7.28815550740506	7.27747339233623	0	6.76818432477693	3.85815012876955	0.828980840573127	0	6.75730332837778	5.35877953241332	6.16228054163797	6.70321146739115	0	7.68005706213697	7.46927550119269	6.06812905348992	6.46179373639503	2.5534833852434	7.13936716680701	0	8.21281249106699	0	4.50609411190632	7.58020579650051	0	7.04812717713421	6.30248539367599	8.2600633040882	3.62865696194713	7.12887075946512	6.76814461702753	8.32886787208234	0	6.80074462393678	6.21677107482942	5.87847522650661	0	7.01387535635913	1.07003891654408	3.32903746267317	8.83256410544952	8.46264541029128	0	6.11306076143288	0	6.15736916937078	7.21693012344098	7.12936545430626	0	0	0	5.06679959666089	0	0	6.90689059560852	7.22409817231131	3.49821256538113	3.03824301335159	0	4.6105406199335	6.91263789028708	7.56526205151501	1.16462539773716	6.68587008579677	6.27779696162643	7.20418963546043	6.41361439047346
XPR1	3.62529387160078	6.79022466893867	4.27718881453846	2.69023604885415	7.61180681383524	5.20291133504416	0.497872908525633	7.92197776351763	4.90148962803521	7.68935507786467	0	0	6.31587774693904	0	5.84614476046184	5.63448291315524	6.3629975647309	6.58138439141096	6.78582515029496	0	0	0	5.35592893973893	0	7.14035944453759	5.83963212303194	2.13537397763799	2.55582106217928	6.20166718390396	7.02705449998757	0	5.99182112465125	8.27623143996797	5.9793165782432	6.33609589674712	0	0	0	0	0	7.59145502546476	6.14589751053706	2.40119628219623	5.8279536360082	6.00619253362972	6.58970806677963	5.14349546175707	0	8.00487774722091	0	0	0	2.39616497042688	4.80799368843074	0	0	7.31205702552265	6.38395825355839	5.98353633648898	0	0	6.62031514655425	6.2266992581316	6.57776868997421	0	5.62449281449437	3.89550621312225	0	7.13987873540148	3.51884982870769	5.64089562932857	4.93138049426503	0	4.99673220438065	5.23003773352749	7.2300492652935	7.49560722972798	0	4.70203689591268	5.46767075516497	4.50714131607587	7.33930666356127	6.17492568250068	6.67307582248084	5.4411912989402	7.89901849193367	4.46453758218603	0	5.62843241638287	4.74366037197415	6.26910984371198	5.48975164378619	5.10467632418231	7.07994338661662	4.68053253104598	0	4.74151552485702	0.348946223674388	7.76383645889095	6.71911497383057	6.02404702024279	0	5.57030201540838	4.56872530766024	6.46899866736906	0	8.38330252803778	6.95468488242142	5.90377100394699	0	0.63445387088626	0	7.73972661315892	6.37553820472871	0	7.77752492189237	5.83909794457824	0.47065659665432	3.01377488430006	0	6.37898319647567	0	1.4583715041539	6.21226777317727	7.34643395058872	0	0.511994215791954	6.17473197895217	0.467915899903948	0.215628901197337	6.12181736621269	7.48673046008464	0	5.66366625781858	6.11118993333148	6.08471698765426	8.34158108850835	7.10866035643178	6.92516868063287	6.96345100367679	1.96518584607392	7.39531991094028	3.80064109732908	4.86071454954969	6.99608363299774	8.32105770693807	5.45660247571826	0	6.36034320489435	7.6938214566988	5.21229695970725	7.38000210034552	4.48219647127015	7.92813340782985	5.00860789730539	0	5.8402592782697	7.48805702455733	4.58747900974932	7.00674683244058	4.80713334830505	6.98043665652367	0	5.82503763327109	0	7.32019582126613	6.84047582277658	5.77865015015276	5.45147819179097	0	3.19653622944584	0	0	0	0	7.72933523501314	2.56014509966603	3.87093675188789	5.3875452099791	7.29993147447682	0	6.00950393946943	2.89137641088727	6.55125606301316	8.5237579610897	2.84665778485612	0.434134457909336	2.93349710251186	0	5.62303573875401	1.12365295458451	2.99143205039539	4.70073932369162	0	0	0	0	7.00954872697226	5.75618000523893	6.22179396522258	7.45271897038923	7.28360698160544	7.23405098289216	0.433002153162567	4.52477205772834	4.68731268991974	7.18699568598467	3.79766671306256	2.53306242930522	6.02758757356117	0	3.64411008176008	7.64677469324406	5.80159843510667	6.16743821797094	5.03130255449285	6.34662719412037	5.8265662825385	5.47463072580312
